kernel;acc;iter
rmmala_pos;1;1813
:parameterupdate;1;1813
rmmala_pos;1;1814
:parameterupdate;0;1814
rmmala_pos;1;1815
:parameterupdate;1;1815
rmmala_pos;1;1816
:parameterupdate;1;1816
rmmala_pos;1;1817
:parameterupdate;0;1817
rmmala_pos;1;1818
:parameterupdate;1;1818
rmmala_pos;1;1819
:parameterupdate;1;1819
rmmala_pos;0;1820
:parameterupdate;1;1820
rmmala_pos;1;1821
:parameterupdate;1;1821
rmmala_pos;1;1822
:parameterupdate;1;1822
rmmala_pos;1;1823
:parameterupdate;1;1823
rmmala_pos;0;1824
:parameterupdate;0;1824
rmmala_pos;1;1825
:parameterupdate;1;1825
rmmala_pos;0;1826
:parameterupdate;0;1826
rmmala_pos;1;1827
:parameterupdate;0;1827
rmmala_pos;0;1828
:parameterupdate;0;1828
rmmala_pos;1;1829
:parameterupdate;0;1829
rmmala_pos;1;1830
:parameterupdate;1;1830
rmmala_pos;1;1831
:parameterupdate;1;1831
rmmala_pos;0;1832
:parameterupdate;0;1832
rmmala_pos;1;1833
:parameterupdate;1;1833
rmmala_pos;0;1834
:parameterupdate;1;1834
rmmala_pos;0;1835
:parameterupdate;1;1835
rmmala_pos;0;1836
:parameterupdate;0;1836
rmmala_pos;1;1837
:parameterupdate;0;1837
rmmala_pos;1;1838
:parameterupdate;0;1838
rmmala_pos;1;1839
:parameterupdate;0;1839
rmmala_pos;1;1840
:parameterupdate;1;1840
rmmala_pos;0;1841
:parameterupdate;1;1841
rmmala_pos;1;1842
:parameterupdate;0;1842
rmmala_pos;1;1843
:parameterupdate;0;1843
rmmala_pos;1;1844
:parameterupdate;1;1844
rmmala_pos;1;1845
:parameterupdate;0;1845
rmmala_pos;0;1846
:parameterupdate;0;1846
rmmala_pos;0;1847
:parameterupdate;1;1847
rmmala_pos;0;1848
:parameterupdate;1;1848
rmmala_pos;0;1849
:parameterupdate;1;1849
rmmala_pos;1;1850
:parameterupdate;1;1850
rmmala_pos;1;1851
:parameterupdate;1;1851
rmmala_pos;1;1852
:parameterupdate;0;1852
rmmala_pos;1;1853
:parameterupdate;0;1853
rmmala_pos;1;1854
:parameterupdate;1;1854
rmmala_pos;1;1855
:parameterupdate;1;1855
rmmala_pos;1;1856
:parameterupdate;1;1856
rmmala_pos;1;1857
:parameterupdate;1;1857
rmmala_pos;1;1858
:parameterupdate;1;1858
rmmala_pos;1;1859
:parameterupdate;0;1859
rmmala_pos;0;1860
:parameterupdate;1;1860
rmmala_pos;1;1861
:parameterupdate;0;1861
rmmala_pos;1;1862
:parameterupdate;0;1862
rmmala_pos;1;1863
:parameterupdate;0;1863
rmmala_pos;0;1864
:parameterupdate;1;1864
rmmala_pos;1;1865
:parameterupdate;1;1865
rmmala_pos;1;1866
:parameterupdate;0;1866
rmmala_pos;1;1867
:parameterupdate;0;1867
rmmala_pos;1;1868
:parameterupdate;0;1868
rmmala_pos;1;1869
:parameterupdate;0;1869
rmmala_pos;0;1870
:parameterupdate;1;1870
rmmala_pos;1;1871
:parameterupdate;0;1871
rmmala_pos;1;1872
:parameterupdate;0;1872
rmmala_pos;0;1873
:parameterupdate;1;1873
rmmala_pos;0;1874
:parameterupdate;1;1874
rmmala_pos;0;1875
:parameterupdate;1;1875
rmmala_pos;1;1876
:parameterupdate;1;1876
rmmala_pos;1;1877
:parameterupdate;0;1877
rmmala_pos;0;1878
:parameterupdate;1;1878
rmmala_pos;1;1879
:parameterupdate;1;1879
rmmala_pos;0;1880
:parameterupdate;1;1880
rmmala_pos;1;1881
:parameterupdate;1;1881
rmmala_pos;0;1882
:parameterupdate;1;1882
rmmala_pos;0;1883
:parameterupdate;1;1883
rmmala_pos;1;1884
:parameterupdate;1;1884
rmmala_pos;0;1885
:parameterupdate;0;1885
rmmala_pos;1;1886
:parameterupdate;0;1886
rmmala_pos;1;1887
:parameterupdate;0;1887
rmmala_pos;1;1888
:parameterupdate;0;1888
rmmala_pos;0;1889
:parameterupdate;0;1889
rmmala_pos;0;1890
:parameterupdate;0;1890
rmmala_pos;1;1891
:parameterupdate;0;1891
rmmala_pos;1;1892
:parameterupdate;0;1892
rmmala_pos;1;1893
:parameterupdate;1;1893
rmmala_pos;0;1894
:parameterupdate;1;1894
rmmala_pos;0;1895
:parameterupdate;1;1895
rmmala_pos;0;1896
:parameterupdate;1;1896
rmmala_pos;1;1897
:parameterupdate;1;1897
rmmala_pos;1;1898
:parameterupdate;1;1898
rmmala_pos;1;1899
:parameterupdate;0;1899
rmmala_pos;1;1900
:parameterupdate;1;1900
rmmala_pos;1;1901
:parameterupdate;1;1901
rmmala_pos;1;1902
:parameterupdate;1;1902
rmmala_pos;1;1903
:parameterupdate;0;1903
rmmala_pos;1;1904
:parameterupdate;0;1904
rmmala_pos;0;1905
:parameterupdate;1;1905
rmmala_pos;0;1906
:parameterupdate;0;1906
rmmala_pos;0;1907
:parameterupdate;1;1907
rmmala_pos;0;1908
:parameterupdate;1;1908
rmmala_pos;1;1909
:parameterupdate;0;1909
rmmala_pos;0;1910
:parameterupdate;1;1910
rmmala_pos;0;1911
:parameterupdate;0;1911
rmmala_pos;1;1912
:parameterupdate;1;1912
rmmala_pos;0;1913
:parameterupdate;0;1913
rmmala_pos;0;1914
:parameterupdate;0;1914
rmmala_pos;1;1915
:parameterupdate;0;1915
rmmala_pos;1;1916
:parameterupdate;1;1916
rmmala_pos;1;1917
:parameterupdate;0;1917
rmmala_pos;1;1918
:parameterupdate;1;1918
rmmala_pos;0;1919
:parameterupdate;1;1919
rmmala_pos;0;1920
:parameterupdate;0;1920
rmmala_pos;1;1921
:parameterupdate;0;1921
rmmala_pos;1;1922
:parameterupdate;1;1922
rmmala_pos;0;1923
:parameterupdate;0;1923
rmmala_pos;1;1924
:parameterupdate;0;1924
rmmala_pos;1;1925
:parameterupdate;1;1925
rmmala_pos;1;1926
:parameterupdate;0;1926
rmmala_pos;1;1927
:parameterupdate;1;1927
rmmala_pos;1;1928
:parameterupdate;1;1928
rmmala_pos;1;1929
:parameterupdate;0;1929
rmmala_pos;1;1930
:parameterupdate;1;1930
rmmala_pos;1;1931
:parameterupdate;1;1931
rmmala_pos;1;1932
:parameterupdate;1;1932
rmmala_pos;0;1933
:parameterupdate;1;1933
rmmala_pos;1;1934
:parameterupdate;1;1934
rmmala_pos;0;1935
:parameterupdate;0;1935
rmmala_pos;1;1936
:parameterupdate;1;1936
rmmala_pos;0;1937
:parameterupdate;0;1937
rmmala_pos;0;1938
:parameterupdate;1;1938
rmmala_pos;1;1939
:parameterupdate;0;1939
rmmala_pos;1;1940
:parameterupdate;1;1940
rmmala_pos;1;1941
:parameterupdate;1;1941
rmmala_pos;1;1942
:parameterupdate;0;1942
rmmala_pos;0;1943
:parameterupdate;0;1943
rmmala_pos;1;1944
:parameterupdate;1;1944
rmmala_pos;0;1945
:parameterupdate;1;1945
rmmala_pos;1;1946
:parameterupdate;0;1946
rmmala_pos;0;1947
:parameterupdate;1;1947
rmmala_pos;1;1948
:parameterupdate;1;1948
rmmala_pos;1;1949
:parameterupdate;0;1949
rmmala_pos;1;1950
:parameterupdate;0;1950
rmmala_pos;1;1951
:parameterupdate;0;1951
rmmala_pos;1;1952
:parameterupdate;0;1952
rmmala_pos;1;1953
:parameterupdate;0;1953
rmmala_pos;1;1954
:parameterupdate;1;1954
rmmala_pos;1;1955
:parameterupdate;1;1955
rmmala_pos;1;1956
:parameterupdate;1;1956
rmmala_pos;1;1957
:parameterupdate;1;1957
rmmala_pos;0;1958
:parameterupdate;0;1958
rmmala_pos;1;1959
:parameterupdate;1;1959
rmmala_pos;0;1960
:parameterupdate;1;1960
rmmala_pos;0;1961
:parameterupdate;1;1961
rmmala_pos;0;1962
:parameterupdate;1;1962
rmmala_pos;1;1963
:parameterupdate;0;1963
rmmala_pos;1;1964
:parameterupdate;0;1964
rmmala_pos;1;1965
:parameterupdate;0;1965
rmmala_pos;1;1966
:parameterupdate;1;1966
rmmala_pos;0;1967
:parameterupdate;1;1967
rmmala_pos;0;1968
:parameterupdate;0;1968
rmmala_pos;1;1969
:parameterupdate;1;1969
rmmala_pos;0;1970
:parameterupdate;1;1970
rmmala_pos;1;1971
:parameterupdate;1;1971
rmmala_pos;1;1972
:parameterupdate;1;1972
rmmala_pos;1;1973
:parameterupdate;0;1973
rmmala_pos;0;1974
:parameterupdate;0;1974
rmmala_pos;1;1975
:parameterupdate;0;1975
rmmala_pos;1;1976
:parameterupdate;1;1976
rmmala_pos;1;1977
:parameterupdate;1;1977
rmmala_pos;0;1978
:parameterupdate;1;1978
rmmala_pos;0;1979
:parameterupdate;1;1979
rmmala_pos;0;1980
:parameterupdate;1;1980
rmmala_pos;1;1981
:parameterupdate;1;1981
rmmala_pos;0;1982
:parameterupdate;1;1982
rmmala_pos;0;1983
:parameterupdate;0;1983
rmmala_pos;0;1984
:parameterupdate;1;1984
rmmala_pos;1;1985
:parameterupdate;0;1985
rmmala_pos;0;1986
:parameterupdate;1;1986
rmmala_pos;1;1987
:parameterupdate;1;1987
rmmala_pos;1;1988
:parameterupdate;1;1988
rmmala_pos;1;1989
:parameterupdate;1;1989
rmmala_pos;0;1990
:parameterupdate;1;1990
rmmala_pos;1;1991
:parameterupdate;0;1991
rmmala_pos;0;1992
:parameterupdate;0;1992
rmmala_pos;1;1993
:parameterupdate;0;1993
rmmala_pos;1;1994
:parameterupdate;1;1994
rmmala_pos;1;1995
:parameterupdate;1;1995
rmmala_pos;1;1996
:parameterupdate;0;1996
rmmala_pos;1;1997
:parameterupdate;1;1997
rmmala_pos;0;1998
:parameterupdate;1;1998
rmmala_pos;0;1999
:parameterupdate;1;1999
rmmala_pos;1;2000
:parameterupdate;1;2000
pCN;1;1
pCN;1;1
pCN;1;1
pCN;1;1
pCN;1;1
pCN;1;1
pCN;0;1
pCN;1;1
pCN;1;1
pCN;0;1
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;1;2
pCN;0;3
pCN;0;3
pCN;0;3
pCN;1;3
pCN;1;3
pCN;1;3
pCN;0;3
pCN;0;3
pCN;1;3
pCN;1;3
pCN;1;4
pCN;0;4
pCN;0;4
pCN;1;4
pCN;1;4
pCN;1;4
pCN;0;4
pCN;0;4
pCN;1;4
pCN;0;4
pCN;1;5
pCN;1;5
pCN;1;5
pCN;0;5
pCN;0;5
pCN;1;5
pCN;0;5
pCN;0;5
pCN;0;5
pCN;1;5
pCN;0;6
pCN;0;6
pCN;0;6
pCN;0;6
pCN;1;6
pCN;1;6
pCN;1;6
pCN;0;6
pCN;1;6
pCN;1;6
pCN;0;7
pCN;0;7
pCN;1;7
pCN;1;7
pCN;0;7
pCN;1;7
pCN;0;7
pCN;1;7
pCN;1;7
pCN;1;7
pCN;0;8
pCN;0;8
pCN;0;8
pCN;0;8
pCN;1;8
pCN;0;8
pCN;1;8
pCN;0;8
pCN;1;8
pCN;0;8
pCN;1;9
pCN;0;9
pCN;0;9
pCN;0;9
pCN;1;9
pCN;0;9
pCN;0;9
pCN;0;9
pCN;0;9
pCN;1;9
pCN;0;10
pCN;0;10
pCN;1;10
pCN;1;10
pCN;0;10
pCN;0;10
pCN;1;10
pCN;0;10
pCN;1;10
pCN;0;10
pCN;0;11
pCN;0;11
pCN;1;11
pCN;0;11
pCN;1;11
pCN;0;11
pCN;0;11
pCN;1;11
pCN;1;11
pCN;1;11
pCN;0;12
pCN;0;12
pCN;0;12
pCN;0;12
pCN;1;12
pCN;1;12
pCN;0;12
pCN;0;12
pCN;0;12
pCN;0;12
pCN;1;13
pCN;0;13
pCN;1;13
pCN;0;13
pCN;0;13
pCN;0;13
pCN;0;13
pCN;0;13
pCN;1;13
pCN;0;13
pCN;1;14
pCN;0;14
pCN;1;14
pCN;0;14
pCN;0;14
pCN;0;14
pCN;1;14
pCN;0;14
pCN;0;14
pCN;0;14
pCN;0;15
pCN;0;15
pCN;0;15
pCN;0;15
pCN;0;15
pCN;0;15
pCN;1;15
pCN;1;15
pCN;0;15
pCN;1;15
pCN;1;16
pCN;0;16
pCN;1;16
pCN;0;16
pCN;1;16
pCN;0;16
pCN;1;16
pCN;0;16
pCN;0;16
pCN;0;16
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;17
pCN;0;18
pCN;0;18
pCN;0;18
pCN;0;18
pCN;0;18
pCN;0;18
pCN;0;18
pCN;0;18
pCN;1;18
pCN;0;18
pCN;1;19
pCN;1;19
pCN;0;19
pCN;0;19
pCN;0;19
pCN;0;19
pCN;0;19
pCN;1;19
pCN;1;19
pCN;0;19
pCN;0;20
pCN;0;20
pCN;1;20
pCN;0;20
pCN;1;20
pCN;1;20
pCN;0;20
pCN;0;20
pCN;0;20
pCN;0;20
pCN;0;21
pCN;1;21
pCN;1;21
pCN;1;21
pCN;0;21
pCN;0;21
pCN;0;21
pCN;0;21
pCN;0;21
pCN;1;21
pCN;0;22
pCN;0;22
pCN;0;22
pCN;0;22
pCN;0;22
pCN;0;22
pCN;1;22
pCN;0;22
pCN;0;22
pCN;1;22
pCN;0;23
pCN;0;23
pCN;0;23
pCN;1;23
pCN;0;23
pCN;0;23
pCN;0;23
pCN;0;23
pCN;1;23
pCN;1;23
pCN;0;24
pCN;0;24
pCN;0;24
pCN;1;24
pCN;1;24
pCN;1;24
pCN;0;24
pCN;0;24
pCN;0;24
pCN;1;24
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;25
pCN;0;26
pCN;0;26
pCN;0;26
pCN;0;26
pCN;1;26
pCN;1;26
pCN;0;26
pCN;0;26
pCN;0;26
pCN;0;26
pCN;1;27
pCN;1;27
pCN;0;27
pCN;0;27
pCN;0;27
pCN;0;27
pCN;1;27
pCN;0;27
pCN;0;27
pCN;0;27
pCN;0;28
pCN;1;28
pCN;0;28
pCN;0;28
pCN;1;28
pCN;0;28
pCN;0;28
pCN;0;28
pCN;0;28
pCN;1;28
pCN;1;29
pCN;0;29
pCN;0;29
pCN;0;29
pCN;1;29
pCN;0;29
pCN;0;29
pCN;0;29
pCN;0;29
pCN;1;29
pCN;0;30
pCN;0;30
pCN;0;30
pCN;0;30
pCN;1;30
pCN;0;30
pCN;0;30
pCN;1;30
pCN;0;30
pCN;0;30
pCN;1;31
pCN;0;31
pCN;0;31
pCN;0;31
pCN;1;31
pCN;0;31
pCN;0;31
pCN;0;31
pCN;0;31
pCN;1;31
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;0;32
pCN;1;33
pCN;0;33
pCN;0;33
pCN;1;33
pCN;1;33
pCN;0;33
pCN;0;33
pCN;0;33
pCN;0;33
pCN;0;33
pCN;1;34
pCN;0;34
pCN;1;34
pCN;0;34
pCN;0;34
pCN;1;34
pCN;0;34
pCN;1;34
pCN;1;34
pCN;0;34
pCN;0;35
pCN;0;35
pCN;0;35
pCN;0;35
pCN;0;35
pCN;0;35
pCN;0;35
pCN;0;35
pCN;1;35
pCN;1;35
pCN;1;36
pCN;0;36
pCN;0;36
pCN;1;36
pCN;0;36
pCN;0;36
pCN;0;36
pCN;0;36
pCN;0;36
pCN;0;36
pCN;0;37
pCN;0;37
pCN;0;37
pCN;1;37
pCN;0;37
pCN;1;37
pCN;1;37
pCN;1;37
pCN;1;37
pCN;1;37
pCN;0;38
pCN;0;38
pCN;1;38
pCN;1;38
pCN;0;38
pCN;1;38
pCN;1;38
pCN;0;38
pCN;1;38
pCN;0;38
pCN;1;39
pCN;0;39
pCN;0;39
pCN;1;39
pCN;1;39
pCN;0;39
pCN;0;39
pCN;0;39
pCN;0;39
pCN;1;39
pCN;0;40
pCN;0;40
pCN;0;40
pCN;1;40
pCN;0;40
pCN;1;40
pCN;0;40
pCN;0;40
pCN;0;40
pCN;1;40
pCN;1;41
pCN;0;41
pCN;1;41
pCN;0;41
pCN;0;41
pCN;1;41
pCN;0;41
pCN;1;41
pCN;0;41
pCN;1;41
pCN;0;42
pCN;0;42
pCN;0;42
pCN;1;42
pCN;0;42
pCN;0;42
pCN;1;42
pCN;0;42
pCN;0;42
pCN;1;42
pCN;0;43
pCN;0;43
pCN;0;43
pCN;0;43
pCN;1;43
pCN;0;43
pCN;0;43
pCN;0;43
pCN;0;43
pCN;0;43
pCN;0;44
pCN;0;44
pCN;0;44
pCN;1;44
pCN;0;44
pCN;0;44
pCN;0;44
pCN;1;44
pCN;0;44
pCN;1;44
pCN;0;45
pCN;0;45
pCN;0;45
pCN;0;45
pCN;1;45
pCN;0;45
pCN;0;45
pCN;0;45
pCN;1;45
pCN;0;45
pCN;0;46
pCN;0;46
pCN;0;46
pCN;0;46
pCN;0;46
pCN;0;46
pCN;1;46
pCN;0;46
pCN;1;46
pCN;0;46
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;47
pCN;0;48
pCN;0;48
pCN;0;48
pCN;1;48
pCN;0;48
pCN;0;48
pCN;0;48
pCN;1;48
pCN;0;48
pCN;0;48
pCN;0;49
pCN;0;49
pCN;0;49
pCN;1;49
pCN;1;49
pCN;0;49
pCN;1;49
pCN;0;49
pCN;0;49
pCN;0;49
pCN;1;50
pCN;0;50
pCN;0;50
pCN;1;50
pCN;0;50
pCN;1;50
pCN;0;50
pCN;0;50
pCN;0;50
pCN;1;50
pCN;1;51
pCN;1;51
pCN;0;51
pCN;0;51
pCN;0;51
pCN;0;51
pCN;1;51
pCN;0;51
pCN;0;51
pCN;0;51
pCN;1;52
pCN;1;52
pCN;0;52
pCN;0;52
pCN;0;52
pCN;0;52
pCN;0;52
pCN;1;52
pCN;1;52
pCN;0;52
pCN;1;53
pCN;0;53
pCN;0;53
pCN;0;53
pCN;0;53
pCN;0;53
pCN;0;53
pCN;1;53
pCN;0;53
pCN;1;53
pCN;1;54
pCN;0;54
pCN;0;54
pCN;0;54
pCN;0;54
pCN;0;54
pCN;1;54
pCN;0;54
pCN;1;54
pCN;1;54
pCN;0;55
pCN;0;55
pCN;1;55
pCN;1;55
pCN;1;55
pCN;0;55
pCN;0;55
pCN;0;55
pCN;0;55
pCN;0;55
pCN;0;56
pCN;0;56
pCN;0;56
pCN;0;56
pCN;1;56
pCN;0;56
pCN;0;56
pCN;0;56
pCN;1;56
pCN;0;56
pCN;0;57
pCN;0;57
pCN;0;57
pCN;1;57
pCN;1;57
pCN;0;57
pCN;1;57
pCN;0;57
pCN;1;57
pCN;0;57
pCN;1;58
pCN;0;58
pCN;1;58
pCN;0;58
pCN;1;58
pCN;1;58
pCN;0;58
pCN;0;58
pCN;0;58
pCN;0;58
pCN;1;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;59
pCN;0;60
pCN;0;60
pCN;0;60
pCN;0;60
pCN;0;60
pCN;0;60
pCN;1;60
pCN;0;60
pCN;1;60
pCN;0;60
pCN;0;61
pCN;1;61
pCN;0;61
pCN;1;61
pCN;0;61
pCN;0;61
pCN;1;61
pCN;0;61
pCN;1;61
pCN;0;61
pCN;0;62
pCN;0;62
pCN;0;62
pCN;0;62
pCN;1;62
pCN;0;62
pCN;1;62
pCN;0;62
pCN;0;62
pCN;0;62
pCN;0;63
pCN;1;63
pCN;0;63
pCN;0;63
pCN;0;63
pCN;0;63
pCN;1;63
pCN;0;63
pCN;0;63
pCN;1;63
pCN;1;64
pCN;0;64
pCN;0;64
pCN;0;64
pCN;0;64
pCN;0;64
pCN;1;64
pCN;0;64
pCN;1;64
pCN;0;64
pCN;1;65
pCN;0;65
pCN;1;65
pCN;0;65
pCN;0;65
pCN;0;65
pCN;1;65
pCN;1;65
pCN;1;65
pCN;0;65
pCN;0;66
pCN;1;66
pCN;0;66
pCN;1;66
pCN;1;66
pCN;1;66
pCN;0;66
pCN;1;66
pCN;0;66
pCN;1;66
pCN;1;67
pCN;0;67
pCN;0;67
pCN;0;67
pCN;1;67
pCN;0;67
pCN;1;67
pCN;1;67
pCN;0;67
pCN;0;67
pCN;0;68
pCN;0;68
pCN;0;68
pCN;1;68
pCN;1;68
pCN;0;68
pCN;0;68
pCN;1;68
pCN;0;68
pCN;1;68
pCN;0;69
pCN;1;69
pCN;0;69
pCN;0;69
pCN;1;69
pCN;0;69
pCN;0;69
pCN;1;69
pCN;0;69
pCN;1;69
pCN;1;70
pCN;0;70
pCN;1;70
pCN;0;70
pCN;0;70
pCN;0;70
pCN;0;70
pCN;0;70
pCN;0;70
pCN;1;70
pCN;0;71
pCN;0;71
pCN;1;71
pCN;1;71
pCN;0;71
pCN;1;71
pCN;0;71
pCN;0;71
pCN;1;71
pCN;0;71
pCN;1;72
pCN;0;72
pCN;0;72
pCN;0;72
pCN;1;72
pCN;1;72
pCN;1;72
pCN;1;72
pCN;0;72
pCN;1;72
pCN;1;73
pCN;0;73
pCN;0;73
pCN;1;73
pCN;1;73
pCN;1;73
pCN;0;73
pCN;1;73
pCN;1;73
pCN;0;73
pCN;0;74
pCN;1;74
pCN;1;74
pCN;0;74
pCN;0;74
pCN;0;74
pCN;0;74
pCN;1;74
pCN;1;74
pCN;1;74
pCN;0;75
pCN;0;75
pCN;0;75
pCN;0;75
pCN;0;75
pCN;1;75
pCN;0;75
pCN;0;75
pCN;0;75
pCN;0;75
pCN;0;76
pCN;1;76
pCN;0;76
pCN;0;76
pCN;1;76
pCN;0;76
pCN;1;76
pCN;1;76
pCN;1;76
pCN;1;76
pCN;1;77
pCN;1;77
pCN;1;77
pCN;1;77
pCN;0;77
pCN;0;77
pCN;1;77
pCN;0;77
pCN;0;77
pCN;0;77
pCN;0;78
pCN;1;78
pCN;1;78
pCN;1;78
pCN;0;78
pCN;0;78
pCN;0;78
pCN;1;78
pCN;1;78
pCN;0;78
pCN;0;79
pCN;0;79
pCN;1;79
pCN;0;79
pCN;0;79
pCN;0;79
pCN;1;79
pCN;0;79
pCN;1;79
pCN;0;79
pCN;0;80
pCN;0;80
pCN;0;80
pCN;1;80
pCN;1;80
pCN;0;80
pCN;0;80
pCN;0;80
pCN;1;80
pCN;0;80
pCN;1;81
pCN;0;81
pCN;1;81
pCN;1;81
pCN;0;81
pCN;0;81
pCN;0;81
pCN;1;81
pCN;0;81
pCN;0;81
pCN;1;82
pCN;1;82
pCN;0;82
pCN;1;82
pCN;1;82
pCN;1;82
pCN;0;82
pCN;0;82
pCN;1;82
pCN;0;82
pCN;0;83
pCN;1;83
pCN;0;83
pCN;1;83
pCN;1;83
pCN;0;83
pCN;0;83
pCN;0;83
pCN;0;83
pCN;0;83
pCN;0;84
pCN;0;84
pCN;0;84
pCN;1;84
pCN;1;84
pCN;0;84
pCN;1;84
pCN;0;84
pCN;0;84
pCN;0;84
pCN;1;85
pCN;0;85
pCN;1;85
pCN;0;85
pCN;1;85
pCN;0;85
pCN;0;85
pCN;0;85
pCN;0;85
pCN;0;85
pCN;0;86
pCN;1;86
pCN;1;86
pCN;0;86
pCN;0;86
pCN;1;86
pCN;0;86
pCN;1;86
pCN;1;86
pCN;1;86
pCN;0;87
pCN;1;87
pCN;1;87
pCN;1;87
pCN;0;87
pCN;0;87
pCN;0;87
pCN;0;87
pCN;1;87
pCN;0;87
pCN;0;88
pCN;0;88
pCN;0;88
pCN;1;88
pCN;0;88
pCN;1;88
pCN;0;88
pCN;0;88
pCN;1;88
pCN;0;88
pCN;1;89
pCN;1;89
pCN;1;89
pCN;0;89
pCN;1;89
pCN;0;89
pCN;1;89
pCN;0;89
pCN;1;89
pCN;0;89
pCN;1;90
pCN;0;90
pCN;0;90
pCN;0;90
pCN;1;90
pCN;0;90
pCN;1;90
pCN;0;90
pCN;1;90
pCN;1;90
pCN;0;91
pCN;1;91
pCN;1;91
pCN;0;91
pCN;1;91
pCN;0;91
pCN;1;91
pCN;0;91
pCN;0;91
pCN;1;91
pCN;1;92
pCN;0;92
pCN;0;92
pCN;0;92
pCN;1;92
pCN;1;92
pCN;0;92
pCN;0;92
pCN;0;92
pCN;0;92
pCN;0;93
pCN;0;93
pCN;0;93
pCN;1;93
pCN;0;93
pCN;0;93
pCN;1;93
pCN;1;93
pCN;0;93
pCN;1;93
pCN;1;94
pCN;1;94
pCN;0;94
pCN;0;94
pCN;1;94
pCN;0;94
pCN;1;94
pCN;0;94
pCN;0;94
pCN;0;94
pCN;0;95
pCN;1;95
pCN;0;95
pCN;0;95
pCN;0;95
pCN;0;95
pCN;1;95
pCN;0;95
pCN;0;95
pCN;0;95
pCN;1;96
pCN;1;96
pCN;0;96
pCN;0;96
pCN;1;96
pCN;0;96
pCN;1;96
pCN;0;96
pCN;0;96
pCN;1;96
pCN;0;97
pCN;0;97
pCN;0;97
pCN;1;97
pCN;0;97
pCN;1;97
pCN;0;97
pCN;1;97
pCN;0;97
pCN;0;97
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;98
pCN;0;99
pCN;1;99
pCN;1;99
pCN;1;99
pCN;0;99
pCN;0;99
pCN;0;99
pCN;1;99
pCN;0;99
pCN;1;99
pCN;0;100
pCN;0;100
pCN;0;100
pCN;1;100
pCN;1;100
pCN;0;100
pCN;0;100
pCN;1;100
pCN;1;100
pCN;0;100
pCN;0;101
pCN;0;101
pCN;1;101
pCN;0;101
pCN;1;101
pCN;1;101
pCN;1;101
pCN;1;101
pCN;1;101
pCN;0;101
pCN;0;102
pCN;0;102
pCN;1;102
pCN;1;102
pCN;1;102
pCN;0;102
pCN;1;102
pCN;1;102
pCN;0;102
pCN;1;102
pCN;1;103
pCN;0;103
pCN;1;103
pCN;0;103
pCN;1;103
pCN;0;103
pCN;0;103
pCN;0;103
pCN;1;103
pCN;0;103
pCN;1;104
pCN;0;104
pCN;1;104
pCN;1;104
pCN;1;104
pCN;0;104
pCN;0;104
pCN;0;104
pCN;0;104
pCN;0;104
pCN;0;105
pCN;0;105
pCN;0;105
pCN;1;105
pCN;1;105
pCN;0;105
pCN;0;105
pCN;1;105
pCN;0;105
pCN;0;105
pCN;0;106
pCN;0;106
pCN;1;106
pCN;0;106
pCN;1;106
pCN;0;106
pCN;0;106
pCN;1;106
pCN;0;106
pCN;0;106
pCN;1;107
pCN;0;107
pCN;0;107
pCN;0;107
pCN;0;107
pCN;0;107
pCN;0;107
pCN;1;107
pCN;1;107
pCN;1;107
pCN;0;108
pCN;1;108
pCN;1;108
pCN;1;108
pCN;0;108
pCN;0;108
pCN;0;108
pCN;1;108
pCN;1;108
pCN;0;108
pCN;1;109
pCN;0;109
pCN;0;109
pCN;0;109
pCN;1;109
pCN;1;109
pCN;0;109
pCN;1;109
pCN;1;109
pCN;1;109
pCN;1;110
pCN;1;110
pCN;1;110
pCN;0;110
pCN;0;110
pCN;1;110
pCN;1;110
pCN;1;110
pCN;0;110
pCN;1;110
pCN;1;111
pCN;0;111
pCN;1;111
pCN;0;111
pCN;1;111
pCN;1;111
pCN;1;111
pCN;1;111
pCN;1;111
pCN;0;111
pCN;1;112
pCN;1;112
pCN;0;112
pCN;1;112
pCN;0;112
pCN;1;112
pCN;0;112
pCN;0;112
pCN;1;112
pCN;0;112
pCN;1;113
pCN;0;113
pCN;0;113
pCN;1;113
pCN;1;113
pCN;1;113
pCN;1;113
pCN;1;113
pCN;1;113
pCN;0;113
pCN;1;114
pCN;1;114
pCN;1;114
pCN;0;114
pCN;0;114
pCN;0;114
pCN;0;114
